100,100,1186.1894029823368
200,138,765.8472248902651
300,141,717.0020166945637
400,142,673.7496247078857
500,144,628.7969363317472
600,145,622.6033532644051
700,146,518.1086473579484
800,147,518.1086473579484
900,151,434.2459759085114
1000,163,397.1933425520988
1100,221,397.1933425520988
1200,309,387.933717139077
1300,408,328.2275810822506
1400,505,289.39808610618724
1500,605,229.19140647749404
1600,705,229.19140647749404
1700,805,204.52526647961744
1800,905,204.52526647961744
1900,1005,167.2630738513912
2000,1105,136.40134974177246
2100,1205,136.40134974177246
2200,1305,126.17993658695367
2300,1405,126.17993658695367
2400,1505,112.85431085735085
2500,1605,112.85431085735085
2600,1705,112.85431085735085
2700,1805,101.20075330601348
2800,1905,65.76736716354118
2900,2005,65.76736716354118
3000,2105,65.76736716354118
3100,2205,65.76736716354118
3200,2305,65.76736716354118
3300,2405,65.76736716354118
3400,2505,65.76736716354118
3500,2605,65.76736716354118
3600,2705,60.26500290140079
3700,2805,60.26500290140079
3800,2905,60.26500290140079
3900,3005,60.26500290140079
4000,3105,60.26500290140079
4100,3205,60.26500290140079
4200,3305,60.26500290140079
4300,3405,60.26500290140079
4400,3505,60.26500290140079
4500,3605,60.26500290140079
4600,3705,60.26500290140079
4700,3805,60.26500290140079
4800,3905,60.26500290140079
4900,4005,60.26500290140079
5000,4105,59.78515613996986
5100,4205,59.78515613996986
5200,4305,59.78515613996986
5300,4405,59.78515613996986
5400,4505,59.78515613996986
5500,4605,59.78515613996986
5600,4705,58.035590015778624
5700,4805,58.035590015778624
5800,4905,58.035590015778624
5900,5005,58.035590015778624
6000,5105,58.035590015778624
6100,5205,58.035590015778624
6200,5305,58.035590015778624
6300,5405,52.574483153539134
6400,5505,52.574483153539134
6500,5605,52.574483153539134
6600,5705,52.574483153539134
6700,5805,52.574483153539134
6800,5905,52.574483153539134
6900,6005,52.574483153539134
7000,6105,52.574483153539134
7100,6205,52.574483153539134
7200,6305,52.574483153539134
7300,6405,52.574483153539134
7400,6505,52.574483153539134
7500,6605,52.574483153539134
7600,6705,52.574483153539134
7700,6805,52.574483153539134
7800,6905,52.574483153539134
7900,7005,52.574483153539134
8000,7105,51.7373345774057
8100,7205,51.7373345774057
8200,7305,51.7373345774057
8300,7405,51.7373345774057
8400,7505,51.7373345774057
8500,7605,51.7373345774057
8600,7705,51.7373345774057
8700,7805,51.7373345774057
8800,7905,51.7373345774057
8900,8005,51.7373345774057
9000,8105,51.7373345774057
9100,8205,51.7373345774057
9200,8305,51.7373345774057
9300,8405,51.7373345774057
9400,8505,51.7373345774057
9500,8605,51.7373345774057
9600,8705,51.7373345774057
9700,8805,51.7373345774057
9800,8905,51.7373345774057
9900,9005,51.7373345774057
10000,9105,51.7373345774057
