100,100,8510.477026025035
200,150,-281.21046780535187
300,168,-281.21046780535187
400,228,-281.21046780535187
500,323,-542.8039404580007
600,414,-543.0374246093138
700,486,-543.0374246093138
800,561,-543.0374246093138
900,648,-543.4995472538394
1000,743,-543.4995472538394
1100,841,-543.4995472538394
1200,937,-543.4995472538394
1300,1035,-543.4995472538394
1400,1134,-543.5583488843166
1500,1234,-543.5583488843166
1600,1333,-543.5827082315961
1700,1433,-544.5036878645719
1800,1533,-544.5036878645719
1900,1633,-544.5036878645719
2000,1733,-544.5036878645719
2100,1833,-544.5036878645719
2200,1933,-544.5036878645719
2300,2033,-544.5036878645719
2400,2133,-544.5036878645719
2500,2233,-544.5036878645719
2600,2333,-544.5036878645719
2700,2433,-544.5036878645719
2800,2533,-544.5036878645719
2900,2633,-544.5036878645719
3000,2733,-544.5036878645719
3100,2833,-544.5036878645719
3200,2933,-544.5036878645719
3300,3033,-544.5036878645719
3400,3133,-544.5036878645719
3500,3233,-544.5036878645719
3600,3333,-544.5036878645719
3700,3433,-544.5036878645719
3800,3533,-544.5036878645719
3900,3633,-544.5036878645719
4000,3733,-544.5036878645719
4100,3833,-544.5036878645719
4200,3933,-544.5036878645719
4300,4033,-544.5036878645719
4400,4133,-544.5036878645719
4500,4233,-544.5036878645719
4600,4333,-544.5036878645719
4700,4433,-544.5036878645719
4800,4533,-544.5036878645719
4900,4633,-544.5036878645719
5000,4733,-544.5036878645719
5100,4833,-544.5036878645719
5200,4933,-544.5036878645719
5300,5033,-544.5036878645719
5400,5133,-544.5036878645719
5500,5233,-544.5036878645719
5600,5333,-544.5036878645719
5700,5433,-544.5132902394467
5800,5533,-544.5132902394467
5900,5633,-544.5132902394467
6000,5733,-544.5132902394467
6100,5833,-544.5132902394467
6200,5933,-544.5132902394467
6300,6033,-544.5132902394467
6400,6133,-544.5132902394467
6500,6233,-544.5132902394467
6600,6333,-544.5132902394467
6700,6433,-544.5132902394467
6800,6533,-544.541239854321
6900,6633,-544.541239854321
7000,6733,-544.541239854321
7100,6833,-544.577747609197
7200,6933,-544.9017291334612
7300,7033,-544.9017291334612
7400,7133,-544.9017291334612
7500,7233,-544.9017291334612
7600,7333,-544.9017291334612
7700,7433,-544.9017291334612
7800,7533,-544.9017291334612
7900,7633,-544.9017291334612
8000,7733,-544.9017291334612
8100,7833,-544.9017291334612
8200,7933,-544.9017291334612
8300,8033,-544.9017291334612
8400,8133,-544.9017291334612
8500,8233,-544.9017291334612
8600,8333,-544.9017291334612
8700,8433,-544.9017291334612
8800,8533,-544.9017291334612
8900,8633,-544.9017291334612
9000,8733,-544.9017291334612
9100,8833,-544.9017291334612
9200,8933,-544.9017291334612
9300,9033,-544.9017291334612
9400,9133,-544.9017291334612
9500,9233,-544.9017291334612
9600,9333,-544.9017291334612
9700,9433,-544.9017291334612
9800,9533,-544.9017291334612
9900,9633,-544.9017291334612
10000,9733,-544.9017291334612
