400,400,3274.3548553822216
800,646,1300.7790315988927
1200,970,538.9741421879995
1600,1340,273.3321111708162
2000,1733,119.13888871382579
2400,2130,98.41456658113864
2800,2528,72.69041804366623
3200,2928,59.63695210181386
3600,3327,49.84167770796805
4000,3727,48.31525082231041
4400,4127,46.97567686405993
4800,4527,46.62267443025689
5200,4927,46.497337076478956
5600,5327,46.497337076478956
6000,5727,46.46951695166708
6400,6127,46.37294591529938
6800,6527,46.30408345955048
7200,6927,46.237308209611726
7600,7327,46.237308209611726
8000,7727,46.16118823892064
8400,8127,46.04365702243554
8800,8527,46.04365702243554
9200,8927,46.04177038303109
9600,9327,45.970566557057744
10000,9727,45.85277662594531
