400,400,14757.37945629849
800,599,2844.73173814463
1200,867,-368.4412069108671
1600,1101,-644.8906535893191
2000,1397,-882.4641347560722
2400,1709,-958.9105369421611
2800,2048,-976.7559295823254
3200,2402,-976.7559295823254
3600,2763,-986.0302568964644
4000,3129,-987.4625262647829
4400,3508,-989.8457834805168
4800,3884,-991.23236122678
5200,4270,-992.3497360499708
5600,4669,-994.7905568096712
6000,5068,-996.1745370853428
6400,5467,-996.1745370853428
6800,5867,-996.2504360960861
7200,6267,-996.4157821379248
7600,6667,-996.5418182746249
8000,7067,-996.7128023100694
8400,7467,-996.7288708639923
8800,7867,-996.7891635506741
9200,8267,-996.8996959871532
9600,8667,-996.8996959871532
10000,9067,-996.970910771499
